index,Artist,Track,Album,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Comments,Stream
11378,Maelo Ruiz,He Vuelto Por Ti,Puro Corazón,0.52,0.8,10.0,-6.953,0.0399,0.479,8.65e-06,0.0609,0.719,176.615,280867.0,96184266.0,226922.0,3803.0,13601014.0
17156,KAYTRANADA,YOU'RE THE ONE,99.9%,0.824,0.396,2.0,-9.663,0.332,0.0323,0.00286,0.108,0.253,118.048,227707.0,17868577.0,224672.0,2545.0,134181272.0
6673,Gavin Greenaway,"Elysium - From ""Gladiator"" Soundtrack",Gladiator - Music From The Motion Picture,0.12,0.0735,9.0,-25.284,0.0436,0.709,0.765,0.137,0.0378,87.657,161493.0,49017254.0,223991.0,14442.0,60818075.0
1076,The Cure,The Lovecats,Japanese Whispers,0.748,0.569,9.0,-12.975,0.0752,0.459,1.21e-06,0.364,0.967,91.833,220093.0,16892620.0,223582.0,3957.0,68848994.0
6711,George Benson,Nothing's Gonna Change My Love for You,20/20,0.553,0.614,1.0,-5.098,0.0306,0.764,0.0,0.0811,0.345,136.628,242679.0,22004876.0,222256.0,8191.0,118473483.0
3356,Raekwon,"Ice Cream (feat. Ghostface Killah, Method Man & Cappadonna)",Only Built 4 Cuban Linx...,0.683,0.902,1.0,-7.389,0.291,0.219,0.000761,0.226,0.724,90.447,253227.0,25396250.0,221621.0,10197.0,58285035.0
18105,Phoebe Bridgers,Motion Sickness,Stranger in the Alps,0.651,0.546,1.0,-9.021,0.0357,0.774,0.0437,0.0842,0.623,107.021,229760.0,12663979.0,218666.0,4468.0,231749693.0
13889,Siddhartha,00:00,00:00,0.494,0.729,10.0,-5.098,0.0482,0.0597,0.0124,0.121,0.556,159.125,215252.0,20982512.0,217904.0,7600.0,54468664.0
5492,Gipsy Kings,Ingobernable,El Madrileño,0.705,0.757,6.0,-5.608,0.0656,0.195,0.000228,0.0524,0.737,104.973,187053.0,29802462.0,216495.0,3224.0,125262764.0
6211,Héctor Lavoe,El Día De Mi Suerte,Lo Mato,0.56,0.855,0.0,-5.232,0.0529,0.605,0.0,0.0532,0.96,97.097,328787.0,33735275.0,215888.0,4824.0,58431116.0
20616,Bailey Zimmerman,Fall In Love,Fall In Love,0.524,0.643,9.0,-6.055,0.0297,0.451,0.0,0.221,0.397,135.962,232059.0,39233392.0,215117.0,3091.0,101104052.0
18978,Young Cister,Llamame Bebe,Llamame Bebe,0.808,0.688,5.0,-6.78,0.106,0.232,0.0,0.149,0.351,105.034,258286.0,14510516.0,215067.0,5166.0,20161636.0
9086,Yoko Ono,Happy Xmas (War Is Over) - Remastered 2010,Signature Box,0.321,0.64,2.0,-10.023,0.0324,0.28,0.0,0.718,0.414,146.172,214333.0,18784051.0,214961.0,1946.0,455297471.0
16754,Lazza,s!r! (feat. Lazza & Sfera Ebbasta),c@ra++ere s?ec!@le,0.669,0.737,6.0,-4.603,0.0527,0.404,0.0,0.182,0.347,149.926,237693.0,22309854.0,214958.0,7923.0,74919495.0
17643,Young Nudy,Yeah Yeah,Slimeball,0.644,0.597,6.0,-8.305,0.206,0.0167,5.41e-05,0.112,0.341,139.969,246857.0,20930164.0,214135.0,4329.0,30765587.0
7892,Kool Savas,Deine Mutter,KKS,0.654,0.836,1.0,-3.882,0.14,0.478,0.0,0.18,0.154,92.128,183349.0,16588989.0,213512.0,7530.0,64433682.0
12439,Vierra,Seandainya,Storytelling,0.252,0.827,2.0,-4.971,0.0321,0.0836,0.000287,0.219,0.477,93.968,263467.0,47653403.0,209282.0,20324.0,73176779.0
12180,Volbeat,For Evigt,Seal The Deal & Let's Boogie (Deluxe),0.506,0.893,2.0,-3.896,0.046,0.000309,0.0,0.118,0.415,146.971,283367.0,70327872.0,209237.0,7132.0,162367550.0
8498,Xavier Wulf,Psycho Pass,Blood Shore Season 2,0.973,0.446,3.0,-9.355,0.0612,0.0303,1.75e-05,0.121,0.265,115.039,135340.0,10256470.0,208438.0,5544.0,109901131.0
19551,Jordan Davis,Singles You Up,Home State,0.491,0.907,7.0,-3.594,0.0481,0.0491,0.0,0.242,0.631,199.943,182667.0,53527894.0,207779.0,2763.0,263142178.0
15414,Tyler Childers,Nose On The Grindstone (OurVinyl Sessions),Tyler Childers | OurVinyl Sessions,0.488,0.284,10.0,-11.039,0.0551,0.735,0.0,0.319,0.398,149.952,204000.0,35403107.0,206211.0,4597.0,125145609.0
5713,John Mellencamp,Hurts So Good,American Fool,0.785,0.737,9.0,-5.306,0.0363,0.042,0.000107,0.108,0.971,125.447,218960.0,30967013.0,205955.0,5239.0,187624549.0
7201,Third Eye Blind,Semi-Charmed Life,Third Eye Blind,0.64,0.864,7.0,-6.576,0.0314,0.00832,0.0,0.123,0.701,102.026,268360.0,26003506.0,205926.0,8273.0,397461405.0
6495,The Velvet Underground,After Hours,The Velvet Underground (45th Anniversary),0.608,0.152,7.0,-20.989,0.172,0.836,0.0,0.182,0.472,120.834,127453.0,7931423.0,205579.0,4291.0,30138681.0
5412,Tammi Terrell,Ain't No Mountain High Enough,United,0.663,0.6,7.0,-10.87,0.032,0.43,0.0,0.184,0.8,129.991,151667.0,22287835.0,205278.0,6540.0,931115362.0
19824,Connor Price,Violet,Spin The Globe,0.924,0.716,8.0,-7.158,0.0541,0.0177,1.15e-06,0.128,0.48,119.973,122880.0,6768859.0,205067.0,5992.0,34969630.0
17038,Justine Skye,Collide (feat. Tyga),Collide (feat. Tyga),0.418,0.31,11.0,-9.869,0.0625,0.095,0.0,0.216,0.131,139.614,260170.0,10115756.0,204263.0,3947.0,140930892.0
16068,Henrique & Juliano,Evento Cancelado - Ao Vivo,Manifesto Musical (Ao Vivo),0.584,0.592,2.0,-4.904,0.0316,0.505,0.0,0.515,0.395,92.035,183244.0,6132435.0,203043.0,1648.0,77036388.0
20662,AYLIVA,Deine Schuld,Weisses Herz,0.681,0.612,1.0,-6.998,0.208,0.265,0.0,0.0868,0.396,170.179,184500.0,16686515.0,202908.0,5100.0,39348059.0
12991,Konshens,Hard Drive,Hard Drive,0.817,0.699,10.0,-5.379,0.355,0.216,0.000112,0.115,0.664,101.101,168751.0,28668258.0,201322.0,2676.0,21597074.0
6351,Shakin' Stevens,Merry Christmas Everyone,Merry Christmas Everyone,0.534,0.904,9.0,-3.315,0.0369,0.129,0.0,0.128,0.96,202.899,220160.0,43250324.0,199401.0,6019.0,350658024.0
16280,Ray Dalton,In My Bones,In My Bones,0.636,0.699,5.0,-4.432,0.0396,0.302,0.0,0.263,0.709,96.962,191053.0,23025816.0,199180.0,3929.0,71266797.0
12999,Ramirez,The Boys Are Back In Town,Sensational,0.853,0.701,8.0,-5.908,0.34,0.212,0.0,0.142,0.643,155.069,147907.0,13914142.0,198123.0,4018.0,70293185.0
6412,Faith Hill,Breathe,Breathe,0.529,0.496,7.0,-9.007,0.029,0.173,0.0,0.251,0.278,136.859,250547.0,32119215.0,196953.0,7032.0,104125277.0
7488,Janis Joplin,Piece of My Heart,Cheap Thrills,0.443,0.727,4.0,-7.951,0.145,0.263,0.000141,0.169,0.566,160.82,253333.0,24958489.0,194474.0,5636.0,190831565.0
8803,New Order,True Faith,Substance,0.589,0.784,0.0,-13.037,0.0312,0.175,0.0767,0.132,0.941,116.981,355067.0,26595552.0,193804.0,11744.0,12299260.0
14014,Afgan,Jodoh Pasti Bertemu,"L1ve to Love, Love to L1ve",0.47,0.566,2.0,-5.425,0.0265,0.537,1.11e-06,0.164,0.168,135.595,245233.0,58531142.0,193137.0,9439.0,31630071.0
10937,Supertramp,It's Raining Again,Famous Last Words (Remastered),0.603,0.674,10.0,-6.808,0.0295,0.62,0.00261,0.26,0.559,121.261,264240.0,59494610.0,191730.0,5869.0,51779427.0
11851,Steve Miller Band,Abracadabra,Abracadabra,0.791,0.535,9.0,-13.261,0.0355,0.0749,1.96e-06,0.156,0.963,127.488,308373.0,13592702.0,191705.0,4689.0,101832881.0
18421,Original Broadway Cast of Hamilton,Wait for It,Hamilton (Original Broadway Cast Recording),0.543,0.473,6.0,-9.638,0.157,0.124,4.04e-06,0.0922,0.519,86.534,193750.0,32680108.0,191248.0,4990.0,185779622.0
4087,Los Fabulosos Cadillacs,Mal Bicho - Remasterizado 2008,Rey Azúcar,0.724,0.939,0.0,-4.223,0.065,0.116,0.0,0.0225,0.735,103.091,243720.0,39946374.0,191063.0,5407.0,89183848.0
7321,Grupo 5,El Ritmo de Mi Corazón,El Ritmo de Mi Corazón,0.664,0.878,8.0,-7.021,0.0359,0.0249,6.53e-06,0.038,0.927,106.508,220324.0,22570524.0,190983.0,7075.0,24944152.0
8867,Bread,Make It with You,On the Waters,0.629,0.356,4.0,-11.135,0.0246,0.66,0.000617,0.173,0.472,83.886,192200.0,31601332.0,190393.0,13275.0,138537140.0
6141,Peter Gabriel,Solsbury Hill,Peter Gabriel 1: Car (Remastered Version),0.683,0.63,11.0,-8.844,0.0296,0.363,0.000873,0.314,0.481,102.457,261440.0,40334061.0,188914.0,10157.0,201401196.0
6706,Los Pericos,Anónimos (feat. Carla Morrison),Soundamerica,0.717,0.603,6.0,-7.108,0.0334,0.277,6.43e-05,0.0854,0.808,144.018,315933.0,44662674.0,187139.0,3063.0,38863662.0
4533,Nine Inch Nails,The Hand That Feeds,With Teeth,0.587,0.99,0.0,-4.496,0.0783,0.0172,0.000668,0.104,0.486,127.992,211680.0,28537614.0,185808.0,7319.0,95955017.0
4251,Aaliyah,Age Ain't Nothing But a Number,Age Ain't Nothing But A Number,0.589,0.532,6.0,-8.572,0.0271,0.155,0.0903,0.323,0.434,84.012,253960.0,16517422.0,184493.0,16184.0,27785203.0
12277,deadmau5,Monophobia,mau5ville: Level 1,0.544,0.746,6.0,-4.877,0.043,0.00153,0.00392,0.135,0.224,128.043,214671.0,16568314.0,183723.0,16164.0,42010567.0
5382,Playero,DE CAROLINA,SATURNO,0.795,0.958,7.0,-1.674,0.116,0.17,1.34e-06,0.251,0.927,110.977,181622.0,25005645.0,183567.0,9839.0,24467112.0
7360,Bombay Jayashri,Vaseegara,Minnalae (Original Motion Picture Soundtrack),0.695,0.293,11.0,-16.278,0.0431,0.596,0.0158,0.132,0.637,143.804,299147.0,30926842.0,183237.0,2982.0,35372729.0
10391,"Héctor ""El Father""",Hola Bebe,The Bad Boy (The Most Wanted Edition),0.741,0.735,3.0,-8.158,0.1,0.516,0.0,0.861,0.609,96.007,227853.0,40408472.0,183167.0,6358.0,17843262.0
19066,Bad Omens,The Worst In Me,Bad Omens,0.43,0.945,11.0,-2.662,0.102,0.0011,5.4e-05,0.311,0.276,170.052,229210.0,14184069.0,182551.0,5835.0,32604617.0
8897,Eraserheads,Ang Huling El Bimbo,Cutterpillow,0.524,0.503,6.0,-11.79,0.0245,0.184,0.0,0.264,0.436,89.497,447333.0,33757764.0,182548.0,15135.0,95887834.0
9426,Jeff Beck,Patient Number 9 (feat. Jeff Beck),Patient Number 9,0.318,0.87,5.0,-4.246,0.0652,0.000195,0.192,0.133,0.297,169.906,441402.0,8099621.0,181905.0,11492.0,12485722.0
12774,Freddie Gibbs,Gang Signs (feat. ScHoolboy Q),$oul $old $eparately (Bonus Edition),0.626,0.615,1.0,-6.142,0.346,0.265,0.0,0.0812,0.611,52.145,166841.0,11636761.0,180583.0,5017.0,38726491.0
15886,Vince Staples,Big Fish,Big Fish Theory,0.898,0.547,3.0,-5.707,0.313,0.484,1.04e-05,0.37,0.763,100.01,198133.0,12326934.0,180101.0,5373.0,93061100.0
3275,Royal Philharmonic Orchestra,Always on My Mind - with The Royal Philharmonic Orchestra,The Wonder of You: Elvis Presley with the Royal Philharmonic Orchestra,0.29,0.593,7.0,-7.971,0.039,0.563,0.0235,0.127,0.275,89.521,217747.0,25627525.0,179932.0,5971.0,49122705.0
7468,Roger,"I Want to Be Your Man - 7"" Version",Love Jams Volume Two,0.349,0.477,0.0,-12.566,0.12,0.126,0.0,0.0845,0.464,162.459,243040.0,12745610.0,179826.0,5965.0,364261.0
969,Bibi und Tina,"Mädchen gegen Jungs (feat. Lina Larissa Strahl, Lisa-Marie Koroll, Phil Laude, Louis H.)",Bibi und Tina: Mädchen gegen Jungs (Der Original-Soundtrack zum Kinofilm),0.801,0.809,2.0,-6.684,0.4,0.0671,0.0,0.0985,0.783,185.063,163421.0,35621014.0,179337.0,0.0,20761621.0
11160,Madvillain,All Caps,Madvillainy,0.358,0.889,1.0,-8.045,0.335,0.266,1.46e-05,0.172,0.666,85.61,130480.0,8438775.0,178462.0,2532.0,92371658.0
18869,Grupo Arriesgado,Belico El Asunto (En Vivo),Belico El Asunto (En Vivo),0.761,0.477,5.0,-4.32,0.0514,0.805,0.0,0.163,0.967,112.276,208680.0,42543619.0,176710.0,2412.0,34316012.0
5962,Los Yonic's,Pero Te Vas A Arrepentir,Volveré A Conquistarte,0.502,0.391,0.0,-12.374,0.0315,0.441,0.0,0.271,0.507,145.516,236533.0,62741840.0,176463.0,4014.0,59059352.0
20513,Rosa Linn,SNAP - High and Fast,SNAP PACK,0.715,0.682,4.0,-7.556,0.0448,0.105,0.00955,0.34,0.867,112.248,135903.0,10365919.0,176135.0,3708.0,72852362.0
3715,The Doobie Brothers,Listen to the Music,Toulouse Street,0.645,0.598,1.0,-13.18,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,227267.0,24473300.0,175890.0,5519.0,414889413.0
17670,Pinguini Tattici Nucleari,Ridere,Fuori dall'Hype Ringo Starr,0.713,0.902,9.0,-3.009,0.0378,0.0493,0.0,0.0781,0.72,116.909,214733.0,30430585.0,175706.0,3101.0,83868833.0
17019,Beach Weather,"Sex, Drugs, Etc. - Sped Up Version","Sex, Drugs, Etc. (Sped Up Version)",0.552,0.875,6.0,-4.782,0.0376,0.0123,0.00554,0.144,0.585,79.959,176974.0,12007728.0,175617.0,1292.0,1836938.0
595,Hans Zimmer,Mountains,Interstellar (Original Motion Picture Soundtrack) [Expanded Edition],0.304,0.0585,9.0,-16.949,0.0351,0.59,0.928,0.0982,0.0371,119.975,219093.0,17641271.0,174881.0,12574.0,67756753.0
11268,José González,Walter Time,The Secret Life of Walter Mitty (Original Motion Picture Score),0.826,0.106,11.0,-24.467,0.0758,0.964,0.727,0.0956,0.0562,120.039,59640.0,23850711.0,174734.0,3450.0,1982125.0
7560,Mindless Self Indulgence,What Do They Know?,You'll Rebel To Anything (Expanded and Remastered),0.645,0.791,7.0,-5.48,0.0927,0.0406,0.0,0.293,0.601,153.952,188573.0,12228933.0,174700.0,1283.0,44099309.0
7062,Jorge Ben Jor,Chove Chuva,Samba Esquema Novo,0.729,0.401,10.0,-9.458,0.0418,0.644,0.0,0.0757,0.549,134.704,184093.0,9483893.0,174676.0,4229.0,28585172.0
6879,Travis Tritt,Anymore,It's All About to Change,0.537,0.348,11.0,-10.289,0.0251,0.469,0.0,0.103,0.305,148.327,227267.0,38724837.0,170501.0,7201.0,34442808.0
7837,The Pointer Sisters,I'm So Excited,So Excited! (Expanded Edition),0.59,0.868,5.0,-5.832,0.048,0.0962,0.000322,0.442,0.798,184.348,230640.0,20580617.0,169486.0,5252.0,392452339.0
4522,Tom Morello,GOSSIP (feat. Tom Morello),RUSH!,0.704,0.819,9.0,-2.974,0.0626,0.00176,0.0,0.094,0.914,139.921,168280.0,4371473.0,167466.0,5705.0,16908763.0
3785,Neil Diamond,Sweet Caroline,Sweet Caroline,0.529,0.127,11.0,-16.066,0.0274,0.611,0.000109,0.237,0.578,63.05,203573.0,51099127.0,167349.0,6201.0,555209503.0
14489,Haftbefehl,RADW,Das weisse Album,0.872,0.725,7.0,-6.534,0.465,0.309,1.27e-06,0.357,0.5,128.058,197133.0,7174984.0,166941.0,4937.0,37690821.0
5932,Mase,What You Want (feat. Total),Harlem World,0.838,0.72,10.0,-6.593,0.384,0.0312,1.11e-05,0.422,0.845,93.76,242947.0,19975260.0,165989.0,3642.0,85458315.0
9354,Ocean Sounds,Sleepy Sea Sounds,Baby Sleep: Ocean Sounds,0.163,0.996,2.0,-14.608,0.0609,0.473,0.969,0.859,1e-05,112.953,160500.0,28534997.0,163634.0,6499.0,8072713.0
12740,La Maquinaria Norteña,Fuentes de Ortiz,Fuentes de Ortiz,0.751,0.868,7.0,-4.544,0.0914,0.334,2.75e-05,0.205,0.791,115.374,231933.0,43700196.0,163267.0,1961.0,43909152.0
18346,Montell Fish,Hotel,Her Love Still Haunts Me Like a Ghost,0.228,0.427,0.0,-8.739,0.0363,0.752,0.0167,0.592,0.192,180.345,197333.0,7224033.0,161568.0,2261.0,74337312.0
7037,João Gilberto,The Girl From Ipanema - Single Version,Getz/Gilberto (Expanded Edition),0.696,0.17,5.0,-16.603,0.0385,0.943,0.00154,0.106,0.523,130.967,167533.0,18294619.0,160725.0,5061.0,23420301.0
9418,Sub Focus,Solar System,Solar System / Siren,0.544,0.942,5.0,-2.552,0.0464,0.0355,0.435,0.631,0.303,173.97,288000.0,20566454.0,160050.0,2077.0,44491670.0
4516,Placebo,Song to Say Goodbye,Meds,0.435,0.886,11.0,-4.749,0.0803,0.0061,0.00482,0.0993,0.44,165.007,216187.0,23959165.0,157934.0,4195.0,34965612.0
6442,Los Rehenes,Limosnero De Cariño,Limosnero De Cariño (Clásicos Digitalizados),0.512,0.6,5.0,-6.035,0.0316,0.359,0.000245,0.078,0.691,84.415,195893.0,52611380.0,157769.0,2592.0,49002679.0
8689,The National,coney island (feat. The National),evermore,0.529,0.536,8.0,-11.269,0.0627,0.826,0.00082,0.141,0.304,107.873,275320.0,9967596.0,157744.0,6059.0,108981666.0
9028,Aphex Twin,#3,Selected Ambient Works Volume II,0.167,0.071,6.0,-27.108,0.041,0.911,0.855,0.107,0.0613,143.315,464293.0,18316658.0,157657.0,3262.0,45002482.0
6897,Marcos Witt,Dios imparable (feat. Marcos Witt),Jesús Salva,0.202,0.622,6.0,-6.727,0.0377,0.00388,0.0,0.971,0.22,60.394,427067.0,45578574.0,156640.0,249.0,13504803.0
2958,Jenni Rivera,De Contrabando,"Parrandera, Rebelde y Atrevida",0.751,0.669,3.0,-3.228,0.0478,0.825,7.56e-05,0.0834,0.695,90.028,186333.0,20220735.0,154184.0,2762.0,57078741.0
8561,Estopa,Vino Tinto,Destrangis,0.597,0.938,7.0,-3.265,0.157,0.366,0.0,0.0327,0.808,184.752,198560.0,53563009.0,152529.0,4353.0,58892021.0
7236,Rafaga,Vete,Una Cerveza,0.699,0.913,5.0,-3.376,0.0451,0.418,0.000362,0.331,0.771,93.975,204640.0,78798230.0,152510.0,3698.0,14107534.0
5316,Teoman,Serseri,Eski Bir Rüya Uğruna...,0.665,0.522,6.0,-5.858,0.0301,0.115,1.79e-06,0.0756,0.522,74.999,221155.0,29657576.0,152255.0,5562.0,27891754.0
6551,Dave Matthews Band,Crash into Me,Crash,0.541,0.677,4.0,-10.764,0.0373,0.122,0.0191,0.0938,0.555,101.1,316467.0,29145878.0,151757.0,6914.0,187855565.0
5575,Bonobo,Cirrus,The North Borders,0.64,0.844,2.0,-8.412,0.0374,0.395,0.933,0.0827,0.364,119.042,352247.0,17637346.0,151117.0,4223.0,74091758.0
8681,America,You Can Do Magic,View From The Ground,0.859,0.568,4.0,-12.516,0.0387,0.29,0.0,0.31,0.936,129.72,237467.0,19186089.0,150515.0,6631.0,47858922.0
4656,Dybbukk,Another Love - Sped Up,Another Love (Sped Up),0.426,0.606,7.0,-12.203,0.0908,0.552,7.25e-05,0.17,0.213,143.777,203349.0,11342149.0,144513.0,1798.0,3306908.0
4999,Ennio Morricone,Nuovo Cinema Paradiso,Nuovo Cinema Paradiso (Original Motion Picture Soundtrack) [Remastered Edition],0.274,0.148,10.0,-16.815,0.0367,0.989,0.889,0.121,0.188,127.323,178667.0,28573747.0,144491.0,6015.0,16699676.0
4387,Zezé Di Camargo & Luciano,No Dia em Que Eu Saí de Casa,Zezé Di Camargo & Luciano 1995,0.618,0.525,9.0,-8.572,0.032,0.0921,0.0,0.316,0.657,124.932,195133.0,25883254.0,143480.0,4927.0,23155141.0
15234,Brett Eldredge,Wanna Be That Song,Illinois,0.518,0.686,9.0,-4.911,0.0313,0.114,0.0,0.114,0.334,144.065,236227.0,36787795.0,143464.0,2220.0,91515971.0
5276,José Luis Perales,Un Velero Llamado Libertad,Leyendas,0.571,0.355,9.0,-13.049,0.0608,0.722,3.27e-05,0.136,0.261,93.987,201593.0,19095439.0,143085.0,8746.0,26631324.0
6421,Mr.Children,HANABI,SUPERMARKET FANTASY,0.638,0.766,1.0,-5.541,0.0268,0.157,0.0,0.124,0.595,112.005,342773.0,63074941.0,142523.0,5893.0,64223991.0
3059,Gustavo Santaolalla,The Last of Us Part II,The Last of Us Part II (Original Soundtrack),0.451,0.0457,2.0,-18.026,0.0423,0.904,0.783,0.102,0.128,128.598,172560.0,2421092.0,142113.0,4286.0,12175424.0
3538,The Who,Won't Get Fooled Again - Original Album Version,Who's Next (Deluxe Edition),0.686,0.92,2.0,-6.231,0.0566,0.301,0.27,0.0807,0.225,135.027,511400.0,15603582.0,141745.0,10665.0,148410892.0
6095,Los Panchos,Sin Ti,15 Exitos Inmortales,0.687,0.676,2.0,-5.74,0.0295,0.827,8.52e-06,0.133,0.527,111.072,165405.0,29537940.0,141679.0,3751.0,11298698.0
5225,Chris Rea,Looking for the Summer,Auberge,0.565,0.67,11.0,-13.777,0.032,0.0808,0.466,0.0518,0.253,95.027,303600.0,27732714.0,140857.0,4962.0,20398820.0
11589,creamy,sweater weather x another love,sweater weather x another love,0.6,0.501,5.0,-11.929,0.0484,0.452,0.00235,0.0859,0.482,124.003,180000.0,4251188.0,140332.0,2093.0,2128790.0
14899,Die Kita-Frösche,Aramsamsam,Die 30 besten Spiel- Und Bewegungslieder,0.604,0.365,1.0,-5.011,0.0966,0.381,0.0,0.108,0.766,70.463,93933.0,94022305.0,139786.0,0.0,45380468.0
17423,Maiara & Maraisa,Medo Bobo - Ao Vivo,Ao Vivo Em Goiânia,0.599,0.65,9.0,-4.394,0.0263,0.695,0.0,0.969,0.346,91.989,174920.0,27857282.0,139766.0,3718.0,140881561.0
9670,Zion & Lennox,Otra vez (feat. J Balvin),Motivan2,0.832,0.772,10.0,-5.429,0.1,0.0559,0.000486,0.44,0.704,96.016,209453.0,22620403.0,139686.0,5901.0,772338760.0
2142,Ella Fitzgerald,Summertime,Porgy And Bess,0.172,0.0696,11.0,-21.295,0.0339,0.916,0.00199,0.137,0.103,167.974,298133.0,15635100.0,139403.0,3682.0,98732181.0
13089,Julión Álvarez y su Norteño Banda,Fuentes De Ortiz,"De Hoy En Adelante, Que Te Vaya Bien",0.825,0.481,10.0,-6.404,0.0372,0.392,0.0,0.0971,0.961,119.985,213333.0,27822141.0,138023.0,1188.0,29915523.0
2168,Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto","The Four Seasons & Concertos for Bassoon and Violin ""in tromba marina""",0.4,0.247,5.0,-18.249,0.0423,0.818,0.64,0.119,0.394,162.078,201853.0,8398449.0,137622.0,3070.0,29907551.0
5589,Billie Holiday,Strange Fruit,Billie Holiday,0.313,0.0437,6.0,-22.627,0.0315,0.989,0.148,0.209,0.0625,100.827,192867.0,6251137.0,137615.0,8275.0,47190982.0
7587,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops Second Album,0.667,0.599,0.0,-8.894,0.0291,0.245,0.0,0.107,0.971,127.935,160280.0,21629176.0,137515.0,4958.0,369871509.0
9117,Ben E. King,Stand by Me,Don't Play That Song,0.632,0.232,9.0,-12.326,0.0318,0.428,4.95e-06,0.215,0.673,119.136,175493.0,16123913.0,136857.0,4626.0,174033542.0
7002,Tom Jones,Sexbomb,Reload,0.801,0.876,8.0,-3.94,0.0446,0.144,1.38e-05,0.104,0.932,122.979,211893.0,18198683.0,136728.0,2803.0,84212733.0
18325,Vacations,Young,Vibes,0.498,0.81,7.0,-4.065,0.0263,0.00392,0.00717,0.0635,0.594,79.935,189160.0,4116864.0,136008.0,2160.0,350308790.0
2371,Brenda Lee,I'm Sorry,Brenda Lee,0.558,0.223,10.0,-12.362,0.0299,0.868,0.000972,0.13,0.303,101.711,161547.0,14209138.0,134413.0,5097.0,30270643.0
4614,Antônio Carlos Jobim,Pela Luz dos Olhos Teus - Bonus Track,Miucha & Tom Jobim Vol. 1,0.451,0.277,9.0,-11.615,0.059,0.876,0.0,0.118,0.783,116.679,164160.0,4531439.0,132582.0,2011.0,33501676.0
1566,The Doors,L.A. Woman,L.A. Woman,0.354,0.731,2.0,-9.178,0.0382,0.0812,0.00124,0.115,0.697,170.633,471160.0,17812619.0,132293.0,5806.0,125717532.0
1190,Nat King Cole,L-O-V-E,L-O-V-E,0.425,0.373,4.0,-7.543,0.0801,0.686,0.0,0.077,0.663,78.231,155307.0,9272301.0,131134.0,2532.0,141166124.0
5534,Phoenix,Lisztomania,Wolfgang Amadeus Phoenix,0.64,0.789,0.0,-6.691,0.0359,0.0338,0.00388,0.53,0.311,97.539,241640.0,18706072.0,131093.0,5902.0,249725871.0
4420,Sujatha,Chakku Chakku Vaththikuchi,Asuran (Original Motion Picture Soundtrack),0.686,0.54,7.0,-20.198,0.404,0.0815,0.00195,0.204,0.773,192.128,269027.0,7595652.0,130993.0,5059.0,4436212.0
14284,SDM,Daddy,DNK,0.709,0.612,2.0,-5.984,0.17,0.136,2.21e-05,0.127,0.427,82.5,197387.0,19935823.0,130720.0,2826.0,1052406.0
5921,Dewa 19,Kangen,The 2000's Greatest,0.618,0.775,2.0,-6.41,0.0282,0.0392,0.0,0.127,0.842,133.981,300513.0,29903968.0,130571.0,16285.0,87878923.0
10341,Inspector,No Piensa En Ti,"Unidad, Cerveza y Ska",0.702,0.8,9.0,-3.256,0.0309,0.11,0.0,0.129,0.976,135.984,249907.0,34374512.0,130181.0,1976.0,37396670.0
12974,The Wombats,Greek Tragedy,Glitterbug (Deluxe Edition),0.515,0.869,11.0,-4.732,0.0672,0.00257,2.01e-06,0.21,0.452,93.24,209558.0,9572607.0,129326.0,4308.0,157654504.0
2414,Bruno & Marrone,Pode Ir Embora - Ao Vivo,De Volta aos Bares,0.494,0.75,0.0,-6.86,0.0942,0.294,0.0,0.923,0.57,165.899,217667.0,19214780.0,128672.0,3058.0,18240791.0
4314,Ghostface Killah,Purple Hearts,Mr. Morale & The Big Steppers,0.567,0.824,3.0,-6.973,0.296,0.167,2.65e-06,0.149,0.737,138.202,329295.0,5941143.0,127493.0,4647.0,62135084.0
4757,Eddie Santiago,Hasta Aquí Te Fui Fiel,30 Exitos Insuperables,0.644,0.703,2.0,-6.94,0.0349,0.553,0.00142,0.0909,0.533,174.824,264933.0,27787817.0,127438.0,1751.0,25072413.0
5443,Los Dareyes De La Sierra,Malas Rachas (En Vivo),Malas Rachas (En Vivo),0.628,0.766,3.0,-4.946,0.0378,0.319,1.62e-06,0.0662,0.741,119.892,256755.0,19375119.0,125263.0,1061.0,13276768.0
5167,In Flames,I Am Above,"I, The Mask",0.545,0.977,10.0,-5.033,0.106,3.12e-05,4.38e-06,0.0704,0.172,120.018,229816.0,17824726.0,124636.0,6911.0,43691311.0
6803,Engenheiros Do Hawaii,"Era um Garoto, Que Como Eu, Amava os Beatles e os Rolling Stones",O Papa É Pop,0.568,0.7,6.0,-5.42,0.0258,0.0409,7.11e-06,0.0838,0.571,131.885,265040.0,15755794.0,124605.0,3513.0,43706609.0
18772,Shiva,Take 4,Milano Demons,0.742,0.644,5.0,-4.42,0.197,0.187,0.0,0.163,0.32,124.033,170572.0,10687335.0,124246.0,2033.0,27957703.0
19383,Noah Kahan,False Confidence,Busyhead,0.414,0.663,6.0,-7.77,0.0456,0.163,0.0,0.138,0.33,108.98,223400.0,4854377.0,122823.0,1513.0,154946123.0
